time,x1,y1,x2,y2
3.433333333333333,-1.3262325578906906,-2.3446788717537492,2.766446992026359,-1.9321492742791677
3.466666666666667,-1.5513539699528893,-2.2021883410342427,2.5607952554598974,-2.100763720804225
3.5,-1.7550989018129415,-2.0434974124750256,2.3514597747187596,-2.280320032412538
3.533333333333333,-1.9351443107088935,-1.8738708132120172,2.1347500791049328,-2.470293020747375
3.5666666666666664,-2.0903149506294048,-1.6990233560426256,1.9069141174819018,-2.6694719400331923
3.6,-2.2206011098723546,-1.5247784113650584,1.664475743749024,-2.8759408555986825
3.6333333333333333,-2.3270565349258194,-1.3567415254114483,1.4045565697598774,-3.0871686220070442
3.6666666666666665,-2.4115969578954335,-1.2000251665295234,1.1251313154383626,-3.3001966894466848
3.6999999999999997,-2.4767307303026582,-1.0590491026794067,0.825176506029457,-3.5118902376576964
3.7333333333333334,-2.5252579325375972,-0.9374280886263153,0.5046931189130162,-3.71920304152446
3.7666666666666666,-2.5599732560730786,-0.8379463080743486,0.16460952230129205,-3.9194034982672594
3.8,-2.583401603136801,-0.7626076919900132,-0.1934052687332331,-4.110219037021009
3.8333333333333335,-2.5975848689442187,-0.7127438764569669,-0.5671728143305474,-4.289874768832054
3.8666666666666667,-2.6039256239367843,-0.6891579163369365,-0.954232118171996,-4.457022582339859
3.9,-2.6030807212796,-0.6922819381904395,-1.3520194886921453,-4.610571501161476
3.933333333333333,-2.594887283066135,-0.7223295351805117,-1.7579689451888818,-4.749433991297632
3.966666666666667,-2.578296241094675,-0.7794263268446457,-2.169507152174871,-4.872194466102588
4.0,-2.5512852371158443,-0.8637003274242019,-2.5839110151103113,-4.976686457204457
4.033333333333333,-2.5107258811959015,-0.9752993814898453,-2.997967852734821,-5.059436804870019
4.066666666666666,-2.4522033188905796,-1.1142583866324445,-3.407314030830642,-5.1149102028742375
4.1,-2.369877352533766,-1.280028291771369,-3.805222402981544,-5.1345195727821205
4.133333333333333,-2.2567723277000353,-1.470264717000874,-4.180560410168907,-5.105673913496472
4.166666666666667,-2.1065787269706844,-1.6783645446032083,-4.51526691618276,-5.012303712501871
4.2,-1.918363109883469,-1.8905885272743777,-4.784586483271923,-4.840402930308602
4.233333333333333,-1.701636793743702,-2.0877667176130617,-4.966315362765229,-4.589432124150848
4.266666666666667,-1.4732911218673088,-2.254698196987884,-5.054638420148285,-4.277139037514526
4.3,-1.2477741619437863,-2.3868799134670446,-5.060812611454293,-3.9285759637847186
4.333333333333333,-1.0326071338294596,-2.4875136011136174,-5.002083884998005,-3.5641078621735542
4.366666666666666,-0.8302380775646684,-2.5621407187123046,-4.893827335656687,-3.1967551254122673
4.4,-0.6406868467454159,-2.615958461873777,-4.7477010184592245,-2.834171672947995
4.433333333333334,-0.46305361671641443,-2.6531411719023823,-4.5722102366448425,-2.4807900406447527
4.466666666666667,-0.2961829104608071,-2.6768846473693166,-4.373614037562496,-2.1391850807979
4.5,-0.13892571703199424,-2.6896086770713445,-4.156639250903554,-1.810838441096724
4.533333333333333,0.00976532433654237,-2.6931504980267276,-3.9249671899306713,-1.4965578773429127
4.566666666666666,0.15080557191884045,-2.688916627981947,-3.681552682160924,-1.1967104114066864
4.6,0.28497097768434054,-2.677996754426311,-3.428831030944738,-0.9113559960086738
4.633333333333333,0.412897007701455,-2.6612499588574363,-3.1688507583647305,-0.6403284075469453
4.666666666666667,0.5350779993056212,-2.639372477889542,-2.9033559077852624,-0.38328969744345853
4.7,0.6518660568990238,-2.6129535927670355,-2.633832850621494,-0.1397741864484917
4.733333333333333,0.7634713061376331,-2.582523516384663,-2.361531799759728,0.09076768538695434
4.766666666666667,0.8699669274244204,-2.5485945202849414,-2.087471392870548,0.30891934924689435
4.8,0.9713029301056642,-2.511694142460422,-1.8124347214166805,0.5152396773513609
4.833333333333333,1.067331704899573,-2.472387566457147,-1.5369658559737995,0.7101985868261792
4.866666666666666,1.1578457391439716,-2.431285859575002,-1.261375830156941,0.894113986835549
4.9,1.2426239781901804,-2.389038260271762,-0.9857649069961527,1.0671007438358209
4.933333333333334,1.3214796306564556,-2.3463099192876546,-0.7100633939155914,1.2290422944079706
4.966666666666667,1.3943006263257234,-2.303750182146965,-0.43408743759228596,1.379591272687551
5.0,1.4610755309419108,-2.261958861662906,-0.157601414826603,1.5181983886399968
5.033333333333333,1.5219018959251727,-2.2214577732663137,0.11962317968540664,1.644161849247943
5.066666666666666,1.576978789471544,-2.182672282245772,0.39776057771068296,1.7566857783047027
5.1,1.626588584589131,-2.1459241140260046,0.6768994053796987,1.8549364090762641
5.133333333333333,1.6710740629634324,-2.1114337547212556,0.9570269366314172,1.938088214698999
5.166666666666667,1.7108159235008646,-2.0793292602254145,1.238025722424553,2.0053565267311972
5.2,1.7462138989555758,-2.0496581593170937,1.5196782260596409,2.0560168460486117
5.233333333333333,1.777672825275828,-2.022399841864006,1.80167534897401,2.0894132211583893
5.266666666666667,1.8055936720573338,-1.9974767887897489,2.0836257036548003,2.1049588419937364
5.3,1.830368812980862,-1.9747638519285988,2.365063600000633,2.102131844932035
5.333333333333333,1.8523805559950686,-1.954095383475327,2.6454546344161103,2.0804687387766574
5.366666666666666,1.8720019753276391,-1.9352703491040257,2.9241984015656257,2.0395571855761174
5.4,1.8895992367062648,-1.9180557006719596,3.2006282059133664,1.9790292841965906
5.433333333333334,1.9055347859178575,-1.9021883059548401,3.4740077984342346,1.8985560717642151
5.466666666666667,1.9201709292270734,-1.8873756909450612,3.7435251683756565,1.7978436794155046
5.5,1.9338734526784778,-1.8732957826478713,4.00828332857832,1.6766314320505662
5.533333333333333,1.947015001488102,-1.8595957701219161,4.267287873262159,1.5346921440619783
5.566666666666666,1.959977970832131,-1.845890143758846,4.519430869934684,1.3718349217891013
5.6,1.973156643582782,-1.831757941211085,4.763470370709654,1.1879109422320242
5.633333333333333,1.986958240255234,-1.8167392426851976,4.998004485252729,0.9828229603926695
5.666666666666667,2.00180240118184,-1.8003310540596154,5.221438543132789,0.7565397552511227
5.7,2.0181183620874723,-1.7819829607214117,5.431943404080398,0.5091174436460395
5.733333333333333,2.0363386460413175,-1.761093454926444,5.627402529716974,0.24073070653061734
5.766666666666667,2.056887374227581,-1.7370088690721692,5.805345246398146,-0.04828133002452295
5.8,2.0801601531152274,-1.709028803098583,5.962864310450361,-0.35734733055278245
5.833333333333333,2.106490787010044,-1.6764255020683738,6.096518845781604,-0.6855635454004536
5.866666666666666,2.136097846711972,-1.6384907582482298,6.202231990587071,-1.0315471021822
5.9,2.169002249308455,-1.594633203786637,6.275211916056743,-1.3932279809322958
5.933333333333334,2.2049086075220594,-1.5445592404007233,6.3099636431423285,-1.7675754283331342
5.966666666666667,2.2430560112829334,-1.4885710377291828,6.300520826561341,-2.1502949643356377
6.0,2.2820801842512983,-1.4279749017965722,6.241081311662436,-2.535625642918128
6.033333333333333,2.319987820646731,-1.3654732786326698,6.127163622555726,-2.9164958322806114
6.066666666666666,2.354367876403697,-1.3052479625694275,5.957049509402627,-3.2853049536959933
6.1,2.3828434307018242,-1.2524528463217754,5.732755640629538,-3.63524901901204
6.133333333333333,2.403529131213288,-1.2122248304549121,5.459761819954194,-3.961545322228451
6.166666666666667,2.4151942414464163,-1.1887544723955439,5.14559509744008,-4.261851031992902
6.2,2.41707740320659,-1.1848607403790716,4.798196581199641,-4.535826013209237
6.233333333333333,2.408547440442086,-1.2020458226213573,4.424845031043413,-4.784352694298619
6.266666666666667,2.3888098836343614,-1.2407491745825812,4.031752954473033,-5.008878135891211
6.3,2.356737769583277,-1.300582239987673,3.6240784882532067,-5.211027659409946
6.333333333333333,2.3108201827178014,-1.380468317099328,3.206092597755579,-5.392438000051334
6.366666666666666,2.249198515546485,-1.4786967311476946,2.7813577367979843,-5.554711628821132
6.4,2.169764301261087,-1.592926797285718,2.3528671372634036,-5.699414565060432
6.433333333333334,2.070299414397151,-1.7201766595462367,1.9231418379670546,-5.828070381432316
6.466666666666667,1.9486424744557795,-1.8568236244087668,1.4943013023612814,-5.942126332517317
6.5,1.8028654243766227,-1.998632368612349,1.068127546078641,-6.042882904576046
6.533333333333333,1.6314445142055418,-2.1408169141251845,0.646139786388958,-6.131387638280897
6.566666666666666,1.4334131103807952,-2.2781325340545737,0.22969039969693383,-6.208299126488992
6.6,1.2084916824567964,-2.4049867025749507,-0.17991455323959138,-6.273728507960914
6.633333333333333,0.9572034373720439,-2.5155568483956254,-0.5812747529757343,-6.327065268120528
6.666666666666667,0.6810010312412151,-2.603911038521063,-0.9727480026271258,-6.366795745745039
6.7,0.3824458909116566,-2.6641507021097564,-1.3523207138025026,-6.390334576549009
6.733333333333333,0.06548379703475027,-2.6906359488852365,-1.717542863995106,-6.3939249625449746
6.766666666666667,-0.2641830852923678,-2.6784062305348697,-2.0656065929283707,-6.372736493333311
6.8,-0.5987676519606985,-2.6239225700455067,-2.393672013215948,-6.321379411005463
6.833333333333333,-0.9284910508114584,-2.5261109072240013,-2.69948727373957,-6.235033373371646
6.866666666666666,-1.2425771241073633,-2.387294978846782,-2.9821261818952696,-6.111025449386719
6.8999999999999995,-1.5311459539931305,-2.213281433249937,-3.2423974778724722,-5.95005608649305
6.933333333333334,-1.7870986704550291,-2.0122497288585337,-3.4825773665518183,-5.756162592783109
6.966666666666667,-2.0069135720829214,-1.7930459642222554,-3.705647850980093,-5.535437522731389
7.0,-2.1902095539266337,-1.5638221913339883,-3.9145532039469924,-5.294437402379072
7.033333333333333,-2.3387476213168203,-1.331411436521606,-4.11178197210001,-5.039086801599891
7.066666666666666,-2.455498429248295,-1.1012545939589455,-4.299252284910076,-4.774228200134047
7.1,-2.544001486917009,-0.8775687728603261,-4.478357686973742,-4.503597646286452
7.133333333333333,-2.607985916105181,-0.6635628076426515,-4.650064405222815,-4.2299882998310165
7.166666666666667,-2.6511588073112664,-0.4616256764982254,-4.815009191738939,-3.955460690932762
7.2,-2.6770855982927904,-0.2734753513622707,-4.973582245556342,-3.6815380261312165
7.233333333333333,-2.689117918065306,-0.10027644445230952,-5.1259941715729695,-3.4093667744155582
7.266666666666667,-2.6903467768321776,0.057262286064504425,-5.272329783978213,-3.1398403464979463
7.3,-2.68357155283122,0.1988025190549302,-5.412591452762566,-2.8736897624305997
7.333333333333333,-2.671281127494211,0.3242986704730967,-5.546733636992942,-2.611546752282439
7.366666666666666,-2.655645693998374,0.43392630340131133,-5.674689337159472,-2.3539847572219617
7.3999999999999995,-2.6385181390018784,0.528016648687703,-5.7963886918363094,-2.1015428845006725
7.433333333333334,-2.6214435823092264,0.6069979028378476,-5.911769788739574,-1.8547373407162873
7.466666666666667,-2.605675229577998,0.6713440190863676,-6.02078181397717,-1.614064294921786
7.5,-2.592194400197307,0.7215314439303713,-6.123380787278049,-1.3799975296908762
7.533333333333333,-2.581732503038828,0.7580039134701582,-6.21951823041419,-1.1529836581817479
7.566666666666666,-2.574792821433947,0.7811451793786047,-6.3091231535521946,-0.9334371677390454
7.6,-2.5716701783896974,0.7912594923864347,-6.392077744132973,-0.7217371475127324
7.633333333333333,-2.572466835693224,0.7885599001766374,-6.468187196299222,-0.5182273085872773
7.666666666666667,-2.577103326784787,0.773164954925887,-6.537144398391722,-0.32322082073039193
7.7,-2.5853233883340083,0.7451052697951515,-6.598490978436052,-0.13701152470275998
7.733333333333333,-2.596692883443891,0.704342408514902,-6.651577884903283,0.040106917395919345
7.766666666666667,-2.610593840870735,0.6508034951692296,-6.695531690497552,0.20781273280746332
7.8,-2.626216743583308,0.5844348956612209,-6.729237335018819,0.3657187280635868
7.833333333333333,-2.6425570490488193,0.505275932017023,-6.751353259867948,0.5133291393133843
7.866666666666666,-2.658424926543492,0.41354714788035923,-6.760377850831497,0.6499990954883836
7.8999999999999995,-2.6724782680937014,0.30973678322711906,-6.754781027001866,0.7749115095187674
7.933333333333334,-2.6832848998111882,0.194657785556271,-6.733195732530818,0.8870895298814053
7.966666666666667,-2.6894087425800226,0.06944555528365201,-6.6946327755882775,0.9854566979981311
8.0,-2.6895003861075772,-0.0645168729679357,-6.638656025092029,1.0689391997505076
8.033333333333333,-2.6823652927157435,-0.20572801303647745,-6.565458157294715,1.1365834409366924
8.066666666666666,-2.666990438906536,-0.35270737230275456,-6.475816527579516,1.1876534421241054
8.1,-2.642528375780389,-0.5041003826480974,-6.370958816458689,1.2216838598936473
8.133333333333333,-2.608253393108438,-0.6587264358926044,-6.252394653998702,1.2384862893896236
8.166666666666666,-2.5635090725463585,-0.8155736018769162,-6.121762613843576,1.2381230334552986
8.2,-2.5076618116336507,-0.9737576715004934,-5.980717832601564,1.220866706976726
8.233333333333333,-2.4400675432183205,-1.1324640258841285,-5.830863487856341,1.187159446790723
8.266666666666666,-2.3600535024000013,-1.2908851233711,-5.673717628769833,1.1375785873071613
8.3,-2.2669145343831016,-1.448160181275416,-5.510703912120089,1.0728102803271191
8.333333333333334,-2.159923207564955,-1.6033195427550175,-5.343156311814376,0.9936294825990886
8.366666666666667,-2.03835373996632,-1.755234500372887,-5.172330556578137,0.9008833855737508
8.4,-1.901520643294288,-1.9025733971278171,-4.999417333723501,0.7954749249854854
8.433333333333334,-1.7488335348064359,-2.043766019693871,-4.8255537141356415,0.6783429800321735
8.466666666666667,-1.5798694059015765,-2.1769801756866825,-4.651829838412472,0.5504360788022022
8.5,-1.3944624447637612,-2.300116510364511,-4.479287856545738,0.41267694168302754
8.533333333333333,-1.1928090021636357,-2.4108295735279013,-4.308909697739779,0.2659162497075578
8.566666666666666,-0.9755813403804434,-2.5065841795888932,-4.14158980466435,0.11087591380203271
8.6,-0.7440386777885376,-2.5847552774908533,-3.9780889607298846,-0.051914939243935976
8.633333333333333,-0.5001186323718803,-2.6427759084641087,-3.818966356813928,-0.22218411614222783
8.666666666666666,-0.24648811249233787,-2.6783308459770603,-3.6644896908144196,-0.399969128055296
8.7,0.013467870269561255,-2.689583649940539,-3.5145277409902236,-0.5856434631004759
8.733333333333333,0.2757361955031395,-2.675414005992205,-3.3684362792658034,-0.7799000966395516
8.766666666666666,0.5358503999909665,-2.635633493307652,-3.2249552673971187,-0.9836790028964717
8.8,0.7891409718860725,-2.571144747078877,-3.0821409628486163,-1.1980335380663651
8.833333333333334,1.0310358964497364,-2.4840135501728158,-2.9373583438559145,-1.423943090699971
8.866666666666667,1.2573738517752393,-2.377435439408402,-2.787355031664416,-1.6620938331311867
8.9,1.464687457852051,-2.255595088713617,-2.628426865014773,-1.91266188052546
8.933333333333334,1.6504175802065706,-2.1234337462978856,-2.4566686441665038,-2.1751395210752533
8.966666666666667,1.8130305390847612,-1.9863534118096748,-2.2682845039304103,-2.4482423035510466
9.0,1.9520251730032039,-1.8498939651485338,-2.059915603167828,-2.729921689926625
9.033333333333333,2.0678327358078903,-1.7194207236631103,-1.828933508380341,-3.017486591271372
9.066666666666666,2.1616268386914683,-1.5998557646985272,-1.5736498930020284,-3.307812222124571
9.1,2.2350710900317328,-1.495478070473087,-1.2934081520367802,-3.5975931402953703
9.133333333333333,2.2900372719319972,-1.4098064546598232,-0.988547208747839,-3.8835857004679273
9.166666666666666,2.3283259023238747,-1.3455668561591898,-0.6602552792771468,-4.162786962521562
9.2,2.3514139066559423,-1.3047338619783166,-0.31035349192273626,-4.432510668115348
9.233333333333333,2.3602422687559934,-1.2886272063970872,0.058939629113131,-4.690339536854935
9.266666666666666,2.355042540330582,-1.2980385717159109,0.44521195808885355,-4.933947786350259
9.3,2.3351879934653,-1.333361455476593,0.8459847385482544,-5.160790377945598
9.333333333333334,2.299046074413553,-1.394693469914114,1.258718666309776,-5.367640778298343
9.366666666666667,2.2438088111669696,-1.4818680255225647,1.6806367312017976,-5.549924853267193
9.4,2.165303429222138,-1.5943340548008784,2.1082420986541375,-5.700750553149621
9.433333333333334,2.0578937331626266,-1.7307055647914642,2.5362801116084492,-5.809519452883418
9.466666666666667,1.9149389583236864,-1.8876164383368847,2.9557221207895887,-5.860270993123772
9.5,1.7311218363257783,-2.0574479896599267,3.3506334741876715,-5.831297855591186
9.533333333333333,1.508313878339235,-2.225898481862056,3.6965082283030437,-5.70095654963532
9.566666666666666,1.2613490471610351,-2.3745391950284573,3.967666428765992,-5.463173040417819
9.6,1.0125339557662698,-2.490790188015441,4.152721054689594,-5.1370488975697
9.633333333333333,0.7785684921447817,-2.573495392877962,4.2583837526428585,-4.753834907579146
9.666666666666666,0.5664279107372119,-2.6283017334061705,4.299034104809202,-4.340057242505662
9.7,0.3771292914390604,-2.6620181111273493,4.288212806053528,-3.9131467580738306
9.733333333333333,0.20937085897282787,-2.6803892013098403,4.236277146078644,-3.483734130254044
9.766666666666666,0.06126520840544328,-2.6878104450609754,4.150699655440995,-3.058359131197917
9.8,-0.06902870758740759,-2.6875769783186336,4.036830273879727,-2.641225565838335
9.833333333333334,-0.18312244236035327,-2.6821741445480183,3.898530916261694,-2.2352060665583586
9.866666666666667,-0.2823757387977413,-2.673502047312858,3.7386209178104797,-1.8424122903224802
9.9,-0.36792649594717763,-2.6630315097531194,3.559180027419929,-1.4645285277565856
9.933333333333334,-0.4407348233459263,-2.6519082069137636,3.361758754767074,-1.103015340466472
9.966666666666667,-0.5016287410628966,-2.641020748812856,3.147531933559539,-0.7592383795253299
10.0,-0.5513480555531656,-2.6310444725737443,2.9174188785526747,-0.43455026136881675
10.033333333333333,-0.5905856245474856,-2.622469453064935,2.6721844873191096,-0.1303389071703448
10.066666666666666,-0.6200255042349794,-2.6156191416864023,2.412529055839249,0.1519518286800708
10.1,-0.6403768750069283,-2.6106647166034804,2.1391694593165496,0.4108268559574769
10.133333333333333,-0.6524019015946376,-2.607639203601892,1.8529103127079405,0.6447680419598291
10.166666666666666,-0.6569352767043986,-2.6064543197033676,1.5547009539352699,0.8522825203412733
10.2,-0.6548934536610332,-2.606921601966385,1.2456730718731541,1.031964977335815
10.233333333333333,-0.6472726038941604,-2.608777765990192,0.9271548884015821,1.182565030522024
10.266666666666666,-0.6351359440934539,-2.611712688531948,0.600660800130791,1.3030493967355152
10.3,-0.6195927915619108,-2.6153973297755195,0.26785937064425497,1.3926493584926478
10.333333333333334,-0.6017729593663678,-2.6195086029634123,-0.06947382816349024,1.450887102949486
10.366666666666667,-0.5828005009380979,-2.623748691806356,-0.4095100089720719,1.47757890741701
10.4,-0.5637703095884261,-2.6278573538623826,-0.7504191600984894,1.4728174792830035
10.433333333333334,-0.5457299549555205,-2.6316169295860203,-1.0904136379941982,1.4369388170749975
10.466666666666667,-0.529667830752798,-2.6348507445298694,-1.4277794743555452,1.3704802066002015
10.5,-0.5165075748541768,-2.6374161564135137,-1.7608941473454003,1.274135589170586
10.533333333333333,-0.507108003507935,-2.6391936492522485,-2.0882314993146096,1.1487131628158094
10.566666666666666,-0.5022674923311141,-2.6400732163675578,-2.4083555035888016,0.9950983935835027
